Site,Plot,reads_samp,Fire_Treatment,Tube,weight_mg,Sample_Type,Samplename_ITS,sample_num,barcode,OTU,count,resampled_count,resampled_date,kingdom,phylum,class,order,family,genus,species,n,score,SH_species,SH_gb_acc,SH_sh_acc,SH_type,identity,coverage,trophicMode,guild,confidenceRanking,growthForm,trait,notes,citationSource,unite_db_version,date_assigned,qbit_DNA_conc_ng_uL,guild2,exploration_type,Ecm_lineage,myco_reads,burn_reads,RA_samp,RA_total_reads,RA_total_Burn
WAMCOOEucWoo02,WAEW23,219,B,17,248.9,Soil,SMM0117,117,SMM0117-POW14852A17-AAGKYY3M5,ITSall_OTUb_944,24,16,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Ruhlandiella,NA,4,0.8,Ruhlandiella_sp,KJ690092,SH1552599.08FU,reps,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,NULL,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,short-distance_coarse,/terfezia-peziza_depressa,317180,204449,0.1095890410958904,7.566681379658239e-5,1.1738868862161224e-4
WAMCOOEucWoo02,WAEW23,219,B,17,248.9,Soil,SMM0117,117,SMM0117-POW14852A17-AAGKYY3M5,ITSall_OTUd_62,11,8,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Wilcoxina,Wilcoxina_mikolae,2,1,Wilcoxina_mikolae,HQ406818,SH1557657.08FU,refs,0.993788819875776,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Pezizoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,EctoMycorrhizal,short-distance_coarse,/wilcoxina,317180,204449,0.0502283105022831,3.4680622990100256e-5,5.3803148951572274e-5
WAMCOOEucWoo02,WAEW23,219,B,17,248.9,Soil,SMM0117,117,SMM0117-POW14852A17-AAGKYY3M5,ITSall_OTUd_1995,184,108,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Myxotrichum,Myxotrichum_setosum,1,1,Myxotrichum_setosum,MH857025,SH1565522.08FU,reps,0.992857142857143,0.992857142857143,Saprotroph-Symbiotroph,Ericoid Mycorrhizal-Undefined Saprotroph,Probable,NULL,NULL,Included due to manual confirmation,Dalpe Y. 1989. New Phytologist 113:523-527 ((https://doi.org/10.1111/j.1469-8137.1989.tb00364.x)),sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Ericoid Mycorrhizal,NA,NA,317180,204449,0.8401826484018264,5.801122391071316e-4,8.999799460990271e-4
WAMCOOEucWoo02,WAEW24,30,U,22,249.2,Soil,SMM0122,122,SMM0122-POW14852A22-AAGKYY3M5,ITSall_OTUd_1995,30,14,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Myxotrichum,Myxotrichum_setosum,1,1,Myxotrichum_setosum,MH857025,SH1565522.08FU,reps,0.992857142857143,0.992857142857143,Saprotroph-Symbiotroph,Ericoid Mycorrhizal-Undefined Saprotroph,Probable,NULL,NULL,Included due to manual confirmation,Dalpe Y. 1989. New Phytologist 113:523-527 ((https://doi.org/10.1111/j.1469-8137.1989.tb00364.x)),sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Ericoid Mycorrhizal,NA,NA,317180,112731,1,9.458351724572798e-5,2.661202331213242e-4
WAMCOOEucWoo03,WAEW25,39,U,62,250.1,Soil,SMM0162,162,SMM0162-POW14852A62-AAGKYY3M5,ITSall_OTUj_75,29,8,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA,1,1,Thelephoraceae_sp,UDB0769096,SH2715223.08FU,reps,0.97737556561086,0.995475113122172,Symbiotroph,Ectomycorrhizal,Highly Probable,Corticioid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,medium-distance_smooth,/tomentella-thelephora,317180,112731,0.7435897435897436,9.143073333753704e-5,2.5724955868394674e-4
WAMCOOEucWoo03,WAEW25,39,U,62,250.1,Soil,SMM0162,162,SMM0162-POW14852A62-AAGKYY3M5,ITSall_OTUd_1995,10,2,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Myxotrichum,Myxotrichum_setosum,1,1,Myxotrichum_setosum,MH857025,SH1565522.08FU,reps,0.992857142857143,0.992857142857143,Saprotroph-Symbiotroph,Ericoid Mycorrhizal-Undefined Saprotroph,Probable,NULL,NULL,Included due to manual confirmation,Dalpe Y. 1989. New Phytologist 113:523-527 ((https://doi.org/10.1111/j.1469-8137.1989.tb00364.x)),sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Ericoid Mycorrhizal,NA,NA,317180,112731,0.2564102564102564,3.1527839081909326e-5,8.870674437377474e-5
WAMCOOEucWoo03,WAEW26,16,U,11,251.3,Soil,SMM0111,111,SMM0111-POW14852A11-AAGKYY3M5,ITSall_OTUj_187,16,9,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,45,1,Thelephoraceae_sp,JN652978,SH1141151.08FU,reps_singleton,0.944700460829493,1,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,1,5.044454253105492e-5,1.4193079099803957e-4
WAMCOOEucWoo03,WAEW27,29,B,12,241.5,Soil,SMM0112,112,SMM0112-POW14852A12-AAGKYY3M5,ITSall_OTUj_155,29,0,NA,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,NA,1,1,Inocybe_sp,KF977210,SH1183862.08FU,reps_singleton,0.975728155339806,0.995145631067961,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,Sensu stricto (Matheny 2009).,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Matheny PB. 2009. McIlvainea 18:11-21 ((https://namyco.org/docs/3_Matheny.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,short-distance_delicate,/inocybe,317180,204449,1,9.143073333753704e-5,1.4184466541778144e-4
WAMCOOEucWoo03,WAEW28,46,B,9,248,Soil,SMM0109,109,SMM0109-POW14852A9-AAGKYY3M5,ITSall_OTUm_1401,46,15,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Ruhlandiella,NA,2,0.666666666666667,Ruhlandiella_sp,MG925395,SH1177498.08FU,reps_singleton,0.955056179775281,1,Symbiotroph,Ectomycorrhizal,Highly Probable,NULL,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,EctoMycorrhizal,short-distance_coarse,/terfezia-peziza_depressa,317180,204449,1,1.450280597767829e-4,2.2499498652475678e-4
WAMCOOEucWoo03,WAEW29,14,U,28,255.1,Soil,SMM0128,128,SMM0128-POW14852A28-AAGKYY3M5,ITSall_OTUd_1995,14,0,NA,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Myxotrichum,Myxotrichum_setosum,1,1,Myxotrichum_setosum,MH857025,SH1565522.08FU,reps,0.992857142857143,0.992857142857143,Saprotroph-Symbiotroph,Ericoid Mycorrhizal-Undefined Saprotroph,Probable,NULL,NULL,Included due to manual confirmation,Dalpe Y. 1989. New Phytologist 113:523-527 ((https://doi.org/10.1111/j.1469-8137.1989.tb00364.x)),sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Ericoid Mycorrhizal,NA,NA,317180,112731,1,4.413897471467306e-5,1.2418944212328462e-4
WAMCOOEucWoo03,WAEW30,13,U,13,252.1,Soil,SMM0113,113,SMM0113-POW14852A13-AAGKYY3M5,ITSall_OTUa_9872,13,1,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Boletales,Rhizopogonaceae,Rhizopogon,Rhizopogon_pseudoroseolus,1,1,Rhizopogon_pseudoroseolus,AJ810042,SH1555177.08FU,refs,0.996062992125984,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,long-distance,/suillus-rhizopogon,317180,112731,1,4.098619080648212e-5,1.1531876768590716e-4
WAMCOOEucWoo03,WAEW31,28,B,10,254.9,Soil,SMM0110,110,SMM0110-POW14852A10-AAGKYY3M5,ITSall_OTUj_187,28,3,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,45,1,Thelephoraceae_sp,JN652978,SH1141151.08FU,reps_singleton,0.944700460829493,1,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,EctoMycorrhizal,NA,NA,317180,204449,1,8.827794942934612e-5,1.369534700585476e-4
WAMCOOEucWoo03,WAEW32,11,B,104,297.2,Soil,SMM0204,204,SMM0204-POW14852A104-AAGKYY3M5,ITSall_OTUd_1995,11,0,NA,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Myxotrichum,Myxotrichum_setosum,1,1,Myxotrichum_setosum,MH857025,SH1565522.08FU,reps,0.992857142857143,0.992857142857143,Saprotroph-Symbiotroph,Ericoid Mycorrhizal-Undefined Saprotroph,Probable,NULL,NULL,Included due to manual confirmation,Dalpe Y. 1989. New Phytologist 113:523-527 ((https://doi.org/10.1111/j.1469-8137.1989.tb00364.x)),sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Ericoid Mycorrhizal,NA,NA,317180,204449,1,3.4680622990100256e-5,5.3803148951572274e-5
WAMCOOShrubl01,WASS02,105,U,31,256.8,Soil,SMM0131,131,SMM0131-POW14852A31-AAGKYY3M5,ITSall_OTUm_6301,12,1,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,NA,2,1,Cortinarius_sp,MG553052,SH1141922.08FU,reps_singleton,0.955882352941177,0.990196078431373,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,EctoMycorrhizal,medium-distance_fringe,/cortinarius,317180,112731,0.11428571428571428,3.783340689829119e-5,1.0644809324852969e-4
WAMCOOShrubl01,WASS02,105,U,31,256.8,Soil,SMM0131,131,SMM0131-POW14852A31-AAGKYY3M5,ITSall_OTUm_39,22,1,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,NA,1,1,Cortinarius_sp,MG553052,SH1141922.08FU,reps_singleton,0.942307692307692,0.971153846153846,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,EctoMycorrhizal,medium-distance_fringe,/cortinarius,317180,112731,0.20952380952380953,6.936124598020051e-5,1.9515483762230443e-4
WAMCOOShrubl01,WASS02,105,U,31,256.8,Soil,SMM0131,131,SMM0131-POW14852A31-AAGKYY3M5,ITSall_OTUa_3103,49,4,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,21,1,Tomentella_pulvinulata,KT032088,SH1502831.08FU,refs,0.921296296296296,0.990740740740741,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.4666666666666667,1.544864115013557e-4,4.3466304743149624e-4
WAMCOOShrubl01,WASS02,105,U,31,256.8,Soil,SMM0131,131,SMM0131-POW14852A31-AAGKYY3M5,ITSall_OTUj_28087,22,3,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,NA,1,1,Amanita_australis,GU222314,SH1181661.08FU,reps_singleton,0.954773869346734,0.989949748743719,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Agaricoid,NULL,Included due to manual confirmation,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Wolfe BE, et al. 2012. PLoS ONE 7:e39597 ((https://doi.org/10.1371/journal.pone.0039597)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)); http://en.wikipedia.org/wiki/List_of_deadly_fungi ((http://en.wikipedia.org/wiki/List_of_deadly_fungi))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,EctoMycorrhizal,contact,/amanita,317180,112731,0.20952380952380953,6.936124598020051e-5,1.9515483762230443e-4
WAMCOOShrubl01,WASS03,65,U,35,261,Soil,SMM0135,135,SMM0135-POW14852A35-AAGKYY3M5,ITSall_OTUj_15633,65,12,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,17,1,Tomentella_sp,UDB013305,SH1159645.08FU,reps_singleton,0.945945945945946,1,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,1,2.049309540324106e-4,5.765938384295358e-4
WAMCOOShrubl01,WASS04,98,U,37,246.1,Soil,SMM0137,137,SMM0137-POW14852A37-AAGKYY3M5,ITSall_OTUd_62,25,6,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Wilcoxina,Wilcoxina_mikolae,2,1,Wilcoxina_mikolae,HQ406818,SH1557657.08FU,refs,0.993788819875776,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Pezizoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,EctoMycorrhizal,short-distance_coarse,/wilcoxina,317180,112731,0.25510204081632654,7.881959770477331e-5,2.2176686093443684e-4
WAMCOOShrubl01,WASS04,98,U,37,246.1,Soil,SMM0137,137,SMM0137-POW14852A37-AAGKYY3M5,ITSall_OTUb_5056,41,3,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Thelephora,Thelephora_terrestris,1,1,Thelephora_terrestris,UDB023537,SH1502189.08FU,refs,1,1,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,EctoMycorrhizal,medium-distance_smooth,/tomentella-thelephora,317180,112731,0.41836734693877553,1.2926414023582824e-4,3.6369765193247644e-4
WAMCOOShrubl01,WASS04,98,U,37,246.1,Soil,SMM0137,137,SMM0137-POW14852A37-AAGKYY3M5,ITSall_OTUj_15633,32,2,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,17,1,Tomentella_sp,UDB013305,SH1159645.08FU,reps_singleton,0.945945945945946,1,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.32653061224489793,1.0088908506210984e-4,2.8386158199607915e-4
WAMCOOShrubl01,WASS05,571,B,32,263,Soil,SMM0132,132,SMM0132-POW14852A32-AAGKYY3M5,ITSall_OTUj_1432,497,185,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Labyrinthomyces,NA,6,1,Labyrinthomyces_sp,JQ925642,SH1573500.08FU,reps,0.995238095238095,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,contact,/tuber-helvella,317180,204449,0.8704028021015762,0.0015669336023708936,0.00243092409353922
WAMCOOShrubl01,WASS05,571,B,32,263,Soil,SMM0132,132,SMM0132-POW14852A32-AAGKYY3M5,ITSall_OTUk_5623,74,16,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Labyrinthomyces,NA,1,1,Labyrinthomyces_sp,JQ925642,SH1573500.08FU,reps,0.957943925233645,0.985981308411215,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,contact,/tuber-helvella,317180,204449,0.1295971978984238,2.3330600920612902e-4,3.619484565833044e-4
WAMCOOShrubl01,WASS07,294,B,30,250.2,Soil,SMM0130,130,SMM0130-POW14852A30-AAGKYY3M5,ITSall_OTUj_15633,294,0,NA,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,17,1,Tomentella_sp,UDB013305,SH1159645.08FU,reps_singleton,0.945945945945946,1,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,NA,NA,317180,204449,1,9.269184690081342e-4,0.0014380114356147499
WAMCOOShrubl01,WASS08,55,B,29,267.8,Soil,SMM0129,129,SMM0129-POW14852A29-AAGKYY3M5,ITSall_OTUm_1401,19,9,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Ruhlandiella,NA,2,0.666666666666667,Ruhlandiella_sp,MG925395,SH1177498.08FU,reps_singleton,0.955056179775281,1,Symbiotroph,Ectomycorrhizal,Highly Probable,NULL,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,EctoMycorrhizal,short-distance_coarse,/terfezia-peziza_depressa,317180,204449,0.34545454545454546,5.990289425562772e-5,9.293271182544301e-5
WAMCOOShrubl01,WASS08,55,B,29,267.8,Soil,SMM0129,129,SMM0129-POW14852A29-AAGKYY3M5,ITSall_OTUa_4674,26,18,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,9,1,Thelephoraceae_sp,KC791134,SH1502681.08FU,reps,0.94954128440367,0.995412844036697,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,NA,NA,317180,204449,0.4727272727272727,8.197238161296424e-5,1.2717107934007992e-4
WAMCOOShrubl01,WASS08,55,B,29,267.8,Soil,SMM0129,129,SMM0129-POW14852A29-AAGKYY3M5,ITSall_OTUj_1746,10,6,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,19,1,Thelephoraceae_sp,UDB0769096,SH2715223.08FU,reps,0.96,0.982222222222222,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,EctoMycorrhizal,NA,NA,317180,204449,0.18181818181818182,3.1527839081909326e-5,4.8911953592338434e-5
WAMDALEucWoo01,WABEW01,45384,B,45,262.6,Soil,SMM0145,145,SMM0145-POW14852A45-AAGKYY3M5,ITSall_OTUa_4555,19957,1139,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,NA,1,1,Russula_sp,DQ388840,SH1513800.08FU,reps,0.963636363636364,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,contact,/russula-lactarius,317180,204449,0.4397364710029967,0.06292010845576644,0.09761358578422981
WAMDALEucWoo01,WABEW01,45384,B,45,262.6,Soil,SMM0145,145,SMM0145-POW14852A45-AAGKYY3M5,ITSall_OTUb_3024,78,7,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA,2,1,Tomentella_sublilacina,UDB003342,SH1502519.08FU,refs,0.963133640552995,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Corticioid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,medium-distance_smooth,/tomentella-thelephora,317180,204449,0.001718667371760973,2.4591714483889273e-4,3.8151323802023974e-4
